course status	course_dept	course_id	course_time	number_seats	open_seats	course_name	instructor	discussion_time
blended	PSYC	PSYC100	W 4:00pm 5:20pm	25	25	Introduction to Psychology	Benjamin Jones	F 11:00am 11:50am
blended	PSYC	PSYC100	W 4:00pm 5:20pm	25	25	Introduction to Psychology	Benjamin Jones	F 11:00am 11:50am
blended	PSYC	PSYC100	W 4:00pm 5:20pm	25	25	Introduction to Psychology	Benjamin Jones	F 2:00pm 2:50pm
blended	PSYC	PSYC100	W 4:00pm 5:20pm	25	25	Introduction to Psychology	Benjamin Jones	F 3:00pm 3:50pm
blended	PSYC	PSYC100	Th 3:30pm 4:50pm	27	27	Introduction to Psychology	Dylan Selterman	F 9:00am 9:50am
blended	PSYC	PSYC100	Th 3:30pm 4:50pm	27	27	Introduction to Psychology	Dylan Selterman	F 10:00am 10:50am
blended	PSYC	PSYC100	Th 3:30pm 4:50pm	27	27	Introduction to Psychology	Dylan Selterman	F 11:00am 11:50am
blended	PSYC	PSYC100	Th 3:30pm 4:50pm	27	27	Introduction to Psychology	Dylan Selterman	F 12:00pm 12:50pm
blended	PSYC	PSYC100	Th 3:30pm 4:50pm	27	27	Introduction to Psychology	Dylan Selterman	F 3:00pm 3:50pm
blended	PSYC	PSYC100	Th 3:30pm 4:50pm	27	27	Introduction to Psychology	Dylan Selterman	F 9:00am 9:50am
blended	PSYC	PSYC100	Th 3:30pm 4:50pm	27	27	Introduction to Psychology	Dylan Selterman	F 10:00am 10:50am
blended	PSYC	PSYC100	Th 3:30pm 4:50pm	27	27	Introduction to Psychology	Dylan Selterman	F 11:00am 11:50am
blended	PSYC	PSYC100	Th 3:30pm 4:50pm	27	27	Introduction to Psychology	Dylan Selterman	F 12:00pm 12:50pm
blended	PSYC	PSYC100	Th 3:30pm 4:50pm	27	27	Introduction to Psychology	Dylan Selterman	F 3:00pm 3:50pm
blended	PSYC	PSYC100	F 1:00pm 2:40pm	30	30	Introduction to Psychology	Heather DelPino	
blended	PSYC	PSYC200	TuTh 8:00am 9:15am	25	25	Statistical Methods in Psychology	Tracy Tomlinson	M 9:00am 9:50am
blended	PSYC	PSYC200	TuTh 8:00am 9:15am	25	25	Statistical Methods in Psychology	Tracy Tomlinson	M 10:00am 10:50am
blended	PSYC	PSYC200	TuTh 8:00am 9:15am	25	25	Statistical Methods in Psychology	Tracy Tomlinson	M 12:00pm 12:50pm
blended	PSYC	PSYC200	TuTh 8:00am 9:15am	25	25	Statistical Methods in Psychology	Tracy Tomlinson	M 2:00pm 2:50pm
blended	PSYC	PSYC200	TuTh 8:00am 9:15am	25	25	Statistical Methods in Psychology	Tracy Tomlinson	M 1:00pm 1:50pm
blended	PSYC	PSYC200	TuTh 9:30am 10:45am	25	25	Statistical Methods in Psychology	Tracy Tomlinson	M 9:00am 9:50am
blended	PSYC	PSYC200	TuTh 9:30am 10:45am	25	25	Statistical Methods in Psychology	Tracy Tomlinson	M 10:00am 10:50am
blended	PSYC	PSYC200	TuTh 9:30am 10:45am	25	25	Statistical Methods in Psychology	Tracy Tomlinson	M 11:00am 11:50am
blended	PSYC	PSYC200	TuTh 9:30am 10:45am	25	25	Statistical Methods in Psychology	Tracy Tomlinson	M 2:00pm 2:50pm
blended	PSYC	PSYC200	TuTh 9:30am 10:45am	25	25	Statistical Methods in Psychology	Tracy Tomlinson	M 1:00pm 1:50pm
blended	PSYC	PSYC221	TuTh 4:30pm 5:45pm	34	34	Social Psychology	Dylan Selterman	F 11:30am 12:45pm
blended	PSYC	PSYC336	MW 11:00am 11:50am	99	99	Psychology of Women	Monica Kearney	
blended	PSYC	PSYC354	MW 10:00am 10:50am	135	135	Multicultural Psychology in the U.S.	Monica Kearney	
blended	PSYC	PSYC432	MW 10:00am 10:50am	67	67	Counseling Psychology: Theories, Research, and Practice	Nazish Salahuddin	
blended	PSYC	PSYC432	TuTh 12:30pm 1:45pm	67	67	Counseling Psychology: Theories, Research, and Practice	Derek Iwamoto	
blended	PSYC	PSYC603	M 5:00pm 8:00pm	40	40	Introduction to Industrial and Organizational Psychology	Kenneth Yusko	
blended	PSYC	PSYC652	M 5:00pm 8:00pm	40	40	Analytical Thinking: Statistical Methods at Work	Instructor: TBA	
blended	PSYC	PSYC654	M 5:00pm 8:00pm	40	40	Advanced Analytical Thinking: Statistical Methods at Work II	Instructor: TBA	
blended	PSYC	PSYC660	M 5:00pm 8:00pm	40	40	Performance Management, Compensation, and Benefits	Instructor: TBA	
blended	PSYC	PSYC661	M 5:00pm 8:00pm	40	40	Practicum in IO Psychology	Instructor: TBA	
blended	PSYC	PSYC732	M 5:00pm 8:00pm	40	40	Selection and Classification Issues in Organizations	Kenneth Yusko	
online	RDEV	RDEV250	TuTh 3:30pm 4:45pm	85	85	People, Planet, and Profit: Building Sustainable Places	Wayne Curtis	
online	RDEV	RDEV270	Tu 7:00pm 9:40pm	18	18	Tax and Accounting for Real Estate Development	Leslie Mostow	
online	RDEV	RDEV350	M 7:00pm 9:40pm	30	30	Real Estate Development: Introduction to Principles, Process, and Practice	Marcus Ervin	
online	RDEV	RDEV350	M 7:00pm 9:40pm	15	15	Real Estate Development: Introduction to Principles, Process, and Practice	Thomas Kaufman	
online	RDEV	RDEV450	W 7:00pm 9:40pm	25	25	Foundations of Real Estate Finance and Investment	Kathryn  Corby 	
online	RDEV	RDEV450	W 7:00pm 9:40pm	10	10	Foundations of Real Estate Finance and Investment	Thomas Dwyer	
online	RDEV	RDEV600	M 7:00pm 9:40pm	19	19	Principles and Practice of Real Property Development	Thomas Kaufman	
online	RDEV	RDEV603	W 7:00pm 9:40pm	20	20	Introduction to Real Property Finance	Thomas Dwyer	
online	RDEV	RDEV605	Tu 7:00pm 9:40pm	28	28	Tax and Accounting for Real Property Developers	Leslie Mostow	
online	RDEV	RDEV620	M 7:00pm 9:40pm	28	28	Market Analysis for Real Property Development	Abigail Ferretti	
online	RDEV	RDEV630	Tu 7:00pm 9:40pm	19	19	Real Property Finance and Investment	Seydina Fall	
online	RDEV	RDEV640	Tu 7:00pm 9:40pm	25	25	Principles of Urban Design for Real Property Developers	Robert McClennan	
online	RDEV	RDEV660	W 7:00pm 9:40pm	25	25	Commercial Leasing for Real Property Developers	Martha Naughten,Suzanne White	
online	RDEV	RDEV670	M 7:00pm 9:40pm	16	16	Negotiating Agreements & Resolving Conflicts when Developing Real Property	Ronald McDonald	
online	RDEV	RDEV688D	Th 7:00pm 9:40pm	15	15	Selected Topics in Real Estate Development; Geo-Underwriting: Location-Based Project Feasibility Analysis - From Segregation to Gentrification	Instructor: TBA	
online	RDEV	RDEV689Y		10	10	Current Topics in Real Estate Development; Guided Real Estate Development Project	Maria Day-Marshall,Tanya Bansal	
blended	RDEV	RDEV635	Th 7:00pm 9:40pm	19	19	Capital Markets and Real Estate Investments for Developers	Kathleen Miles	
blended	RDEV	RDEV690	Tu 7:00pm 9:40pm	10	10	Capstone Project: Real Property Feasibility Study	Maria Day-Marshall,Tanya Bansal	
blended	RDEV	RDEV690	Tu 7:00pm 9:40pm	10	10	Capstone Project: Real Property Feasibility Study	Tanya Bansal,Maria Day-Marshall	
blended	RDEV	RDEV690	Tu 7:00pm 9:40pm	10	10	Capstone Project: Real Property Feasibility Study	Maria Day-Marshall,Tanya Bansal	
blended	RDEV	RDEV690	Tu 7:00pm 9:40pm	10	10	Capstone Project: Real Property Feasibility Study	Maria Day-Marshall,Tanya Bansal	
blended	RDEV	RDEV690	Tu 7:00pm 9:40pm	10	10	Capstone Project: Real Property Feasibility Study	Maria Day-Marshall,Tanya Bansal	
in person	RELS	RELS171	TuTh 2:00pm 3:15pm	40	40	Is Judaism a Religion?	Maxine Grossman	
in person	RELS	RELS274	MW 11:00am 11:50am	20	20	Jerusalem in Antiquity: The History of Sacred Space in a Holy City	Matthew Suriano	W 1:00pm 1:50pm
in person	RELS	RELS274	MW 11:00am 11:50am	20	20	Jerusalem in Antiquity: The History of Sacred Space in a Holy City	Matthew Suriano	F 11:00am 11:50am
in person	RELS	RELS274	MW 11:00am 11:50am	20	20	Jerusalem in Antiquity: The History of Sacred Space in a Holy City	Matthew Suriano	F 12:00pm 12:50pm
in person	RELS	RELS274	MW 11:00am 11:50am	20	20	Jerusalem in Antiquity: The History of Sacred Space in a Holy City	Matthew Suriano	W 2:00pm 2:50pm
online	RELS	RELS120	MW 9:00am 9:50am	23	23	Islamic Civilization	Antoine Borrut	F 10:00am 10:50am
online	RELS	RELS120	MW 9:00am 9:50am	23	23	Islamic Civilization	Antoine Borrut	F 11:00am 11:50am
online	RELS	RELS120	MW 9:00am 9:50am	23	23	Islamic Civilization	Antoine Borrut	F 1:00pm 1:50pm
online	RELS	RELS170	MW 11:00am 11:50am	21	21	Greek and Roman Mythology	Lillian Doherty	F 10:00am 10:50am
online	RELS	RELS170	MW 11:00am 11:50am	21	21	Greek and Roman Mythology	Lillian Doherty	Th 9:30am 10:20am
online	RELS	RELS170	MW 11:00am 11:50am	21	21	Greek and Roman Mythology	Lillian Doherty	Th 11:00am 11:50am
online	RELS	RELS170	MW 11:00am 11:50am	21	21	Greek and Roman Mythology	Lillian Doherty	Th 12:30pm 1:20pm
online	RELS	RELS170	MW 11:00am 11:50am	21	21	Greek and Roman Mythology	Lillian Doherty	Th 12:30pm 1:20pm
online	RELS	RELS170	MW 11:00am 11:50am	21	21	Greek and Roman Mythology	Lillian Doherty	F 11:00am 11:50am
online	RELS	RELS170	MW 11:00am 11:50am	21	21	Greek and Roman Mythology	Lillian Doherty	F 1:00pm 1:50pm
online	RELS	RELS170	MW 11:00am 11:50am	21	21	Greek and Roman Mythology	Lillian Doherty	Th 11:00am 11:50am
online	RELS	RELS170	MW 11:00am 11:50am	22	22	Greek and Roman Mythology	Lillian Doherty	Th 9:30am 10:20am
online	RELS	RELS289D	MW 11:00am 11:50am	23	23	New Explorations in Religious Studies; God Wills It!" The Crusades in Medieval and Modern Perspectives	Janna Bianchini	F 9:00am 9:50am
online	RELS	RELS289D	MW 11:00am 11:50am	23	23	New Explorations in Religious Studies; God Wills It!" The Crusades in Medieval and Modern Perspectives	Janna Bianchini	F 10:00am 10:50am
online	RELS	RELS289D	MW 11:00am 11:50am	23	23	New Explorations in Religious Studies; God Wills It!" The Crusades in Medieval and Modern Perspectives	Janna Bianchini	F 12:00pm 12:50pm
online	RELS	RELS341	MW 2:00pm 3:15pm	27	27	Europe in the High Middle Ages: 1000-1500	Janna Bianchini	
in person	RUSS	RUSS101	MWF 10:00am 10:50am	15	15	Intensive Elementary Russian I	Inna Hardman	TuTh 9:30am 10:45am
in person	RUSS	RUSS101	MWF 11:00am 11:50am	15	15	Intensive Elementary Russian I	Inna Hardman	TuTh 11:00am 12:15pm
in person	RUSS	RUSS201	MWF 10:00am 10:50am	15	15	Intermediate Russian I	Zhanna Gerus-Vernola	TuTh 10:00am 10:50am
in person	RUSS	RUSS301	MWF 10:00am 10:50am	15	15	Advanced Russian I	Cynthia Martin	
in person	RUSS	RUSS303	TuTh 11:00am 12:15pm	15	15	Russian Conversation: Functional Skills	Zhanna Gerus-Vernola	
in person	RUSS	RUSS398D	MW 12:00pm 1:50pm	30	30	Selected Topics in Russian Language and Literature; New Wave Cinemas of the Soviet Bloc	Elizabeth Papazian	
in person	RUSS	RUSS401	MWF 11:00am 11:50am	15	15	Advanced Russian Composition	Cynthia Martin	
in person	SLAA	SLAA610	M 2:00pm 4:30pm	10	10	Research and Theories in Second Language Acquisition	Instructor: TBA	
in person	SLAA	SLAA630	Tu 5:00pm 7:30pm	15	15	Second Language Testing	Steven Ross	
in person	SLAA	SLAA649R	Th 5:00pm 7:30pm	10	10	Special Topics in Second Language Acquisition; Research Critique	Instructor: TBA	
in person	SLAA	SLAA741	W 2:00pm 4:30pm	10	10	Cognitive Processes in Second Language Learning	Kira Gor	
in person	SLAA	SLAA749B	F 2:00pm 4:30pm	10	10	Special Topics in Second Language Learning; Individual and Group Differences	Steven Ross	
in person	SLLC	SLLC286	TuTh 2:00pm 3:15pm	60	60	Living the Good Life: Chinese Philosophy in the Modern World	Andrew Schonebaum	
in person	SLLC	SLLC309	M 4:00pm 5:50pm	10	10	Language Partner Program	Lindsay Yotsukura	
in person	SLLC	SLLC309	M 4:00pm 5:50pm	10	10	Language Partner Program	Lindsay Yotsukura	
in person	SLLC	SLLC309	M 4:00pm 5:50pm	10	10	Language Partner Program	Lindsay Yotsukura	
in person	SLLC	SLLC309	M 4:00pm 5:50pm	10	10	Language Partner Program	Lindsay Yotsukura	
in person	SLLC	SLLC309	M 4:00pm 5:50pm	10	10	Language Partner Program	Lindsay Yotsukura	
in person	SLLC	SLLC309	M 4:00pm 5:50pm	10	10	Language Partner Program	Lindsay Yotsukura	
in person	SLLC	SLLC309	M 4:00pm 5:50pm	10	10	Language Partner Program	Lindsay Yotsukura	
in person	SLLC	SLLC309	M 4:00pm 5:50pm	10	10	Language Partner Program	Lindsay Yotsukura	
in person	SMLP	SMLP470	F 2:00pm 4:30pm	60	60	Fundamentals of Entrepreneurial Ventures	Instructor: TBA	
in person	SMLP	SMLP472	F 1:00pm 3:30pm	60	60	Strategies for Innovation & Entrepreneurship	Harry Alford	
in person	SOCY	SOCY100	TuTh 9:30am 10:45am	90	90	Introduction to Sociology	Joey Brown	
in person	SOCY	SOCY100	TuTh 12:30pm 1:45pm	90	90	Introduction to Sociology	Joey Brown	
in person	SOCY	SOCY100	MW 2:00pm 3:15pm	120	120	Introduction to Sociology	Amelia Branigan	
in person	SOCY	SOCY100	MWF 11:00am 11:50am	90	90	Introduction to Sociology	Brian Connor	
in person	SOCY	SOCY100	TuTh 2:00pm 3:15pm	60	60	Introduction to Sociology	Nicole Cousin-Gossett	
in person	SOCY	SOCY100	MW 3:30pm 4:45pm	90	90	Introduction to Sociology	Amelia Branigan	
in person	SOCY	SOCY100	MW 7:30pm 8:45pm	30	30	Introduction to Sociology	Daniel Swann	
in person	SOCY	SOCY100	TuTh 7:30pm 8:45pm	30	30	Introduction to Sociology	Daniel Swann	
in person	SOCY	SOCY105	TuTh 12:30pm 1:45pm	90	90	Introduction to Contemporary Social Problems	Philip Cohen	
in person	SOCY	SOCY105	TuTh 3:30pm 4:45pm	90	90	Introduction to Contemporary Social Problems	Instructor: TBA	
in person	SOCY	SOCY105	MWF 1:00pm 1:50pm	60	60	Introduction to Contemporary Social Problems	Instructor: TBA	
in person	SOCY	SOCY105	MW 6:00pm 7:15pm	30	30	Introduction to Contemporary Social Problems	Daniel Swann	
in person	SOCY	SOCY120	TuTh 2:00pm 2:50pm	29	29	Veterans in American Society: What does America Owe Its Veterans?	Meredith Kleykamp	W 11:00am 11:50am
in person	SOCY	SOCY120	TuTh 2:00pm 2:50pm	29	29	Veterans in American Society: What does America Owe Its Veterans?	Meredith Kleykamp	W 2:00pm 2:50pm
in person	SOCY	SOCY200	MW 3:30pm 4:45pm	20	20	Human Societies	Instructor: TBA	F 10:00am 10:50am
in person	SOCY	SOCY200	MW 3:30pm 4:45pm	20	20	Human Societies	Instructor: TBA	F 11:00am 11:50am
in person	SOCY	SOCY200	MW 3:30pm 4:45pm	20	20	Human Societies	Instructor: TBA	F 12:00pm 12:50pm
in person	SOCY	SOCY200	MW 3:30pm 4:45pm	20	20	Human Societies	Instructor: TBA	F 1:00pm 1:50pm
in person	SOCY	SOCY203	MW 2:00pm 3:15pm	78	78	Sociological Theory	Brian Connor	
in person	SOCY	SOCY224	MW 2:00pm 3:15pm	120	120	Why are We Still Talking About Race?	Rashawn Ray	
in person	SOCY	SOCY227	TuTh 2:00pm 3:15pm	50	50	Introduction to the Study of Deviance	Instructor: TBA	
in person	SOCY	SOCY227	MWF 12:00pm 12:50pm	50	50	Introduction to the Study of Deviance	Instructor: TBA	
in person	SOCY	SOCY230	TuTh 9:30am 10:45am	192	192	Sociological Social Psychology	Jeffrey Lucas	
in person	SOCY	SOCY241	TuTh 12:30pm 1:45pm	80	80	Inequality in American Society	Meredith Kleykamp	
in person	SOCY	SOCY242	TuTh 9:30am 10:45am	36	36	Sociology of Homelessness	Reeve Vanneman	
in person	SOCY	SOCY335	TuTh 11:00am 12:15pm	80	80	Sociology of Health and Illness	Joan Kahn	
in person	SOCY	SOCY391	MWF 10:00am 10:50am	29	29	Surveillance and the Erosion of Privacy	Brian Connor	
in person	SOCY	SOCY404	TuTh 9:30am 10:45am	20	20	SOCY Programming and Data Visualization	Alan Neustadtl	
in person	SOCY	SOCY410	MW 2:00pm 3:15pm	30	30	Social Demography	Instructor: TBA	
in person	SOCY	SOCY411	TuTh 2:00pm 3:15pm	29	29	Demographic Techniques	Joan Kahn	
in person	SOCY	SOCY412	MW 2:00pm 3:15pm	29	29	Family Demography	Feinian Chen	
in person	SOCY	SOCY420	TuTh 11:00am 12:15pm	20	20	Qualitative Research Methods in Sociology	Dawn Dow	
in person	SOCY	SOCY424	MW 3:30pm 4:45pm	29	29	Sociology of Race Relations	Instructor: TBA	
in person	SOCY	SOCY428	TuTh 12:30pm 1:45pm	29	29	Research in Inequality	Reeve Vanneman	
in person	SOCY	SOCY431	MWF 11:00am 11:50am	29	29	Principles of Organizations	Instructor: TBA	
in person	SOCY	SOCY442	TuTh 9:30am 10:45am	29	29	The Black Middle Class	Kris Marsh	
in person	SOCY	SOCY457	TuTh 12:30pm 1:45pm	25	25	Sociology of Law	Dawn Dow	
in person	SOCY	SOCY465	TuTh 11:00am 12:15pm	60	60	The Sociology of War	Meyer Kestnbaum	
in person	SOCY	SOCY480	TuTh 2:00pm 3:15pm	19	19	Researching the Middle East	Mansoor Moaddel	
in person	SOCY	SOCY481	TuTh 3:30pm 4:45pm	29	29	Ideology and Social Conditions in the Making of Terrorism in the Middle East and North Africa	Mansoor Moaddel	
in person	SOCY	SOCY490	TuTh 12:30pm 1:45pm	29	29	Experimental Research Practicum	Long Doan	
in person	SOCY	SOCY498O	MW 2:00pm 3:15pm	29	29	Selected Topics in Sociology; Sociology of Mental Health	Joey Brown	
in person	SOCY	SOCY601	MW 2:00pm 3:30pm	20	20	Statistics For Sociological Research I	Amelia Branigan	
in person	SOCY	SOCY616	F 10:00am 10:50am	20	20	Sociology Pro-Seminar	Philip Cohen	
in person	SOCY	SOCY630	M 3:30pm 6:00pm	20	20	Population and Society	Feinian Chen	
in person	SOCY	SOCY655	Th 3:30pm 6:00pm	20	20	Social Movements and Race	Wayne Santoro	
in person	SOCY	SOCY660	M 6:30pm 9:00pm	20	20	Theories of Social Psychology	Rashawn Ray	
in person	SOCY	SOCY661	Th 6:30pm 9:00pm	20	20	Social Stratification	Collin Mueller	
in person	SOCY	SOCY667	Tu 3:30pm 6:00pm	20	20	Craft of Ethnography	Instructor: TBA	
in person	SOCY	SOCY682	Tu 6:30pm 9:00pm	20	20	Critical Race Theory	Kris Marsh	
in person	SOCY	SOCY699C	F 2:00pm 4:00pm	20	20	Special Social Problems; Introduction to Computing for Sociologists	Amelia Branigan	
in person	SOCY	SOCY699D	Tu 6:30pm 9:00pm	20	20	Special Social Problems; Logic of Social Inquiry	Long Doan	
in person	SOCY	SOCY699L	M 3:30pm 6:00pm	20	20	Special Social Problems; .                                                           Publishing Sociology	Dana Fisher	
in person	SOCY	SOCY701	W 2:30pm 5:00pm	20	20	Issues in the Integration of Theory and Method	Stanley Presser	
online	SOCY	SOCY380		5	5	Honors Independent Reading in Sociology	Nicole Cousin-Gossett	
online	SOCY	SOCY398G		40	40	Global Migration and the Israeli Case Study	Elia  Etkin	
online	SOCY	SOCY699M	M 12:00pm 1:00pm	10	10	Special Social Problems; Pro-Seminar for BA/MA Students	Brian Connor	
online	SOCY	SOCY819		10	10	Research Seminar in Social Psychology	Jeffrey Lucas	
online	SOCY	SOCY829		10	10	Research Seminar in Sociological Theory	Meyer Kestnbaum	
online	SOCY	SOCY849		10	10	Research Seminar in Demography	Sonalde Desai	
online	SOCY	SOCY858		10	10	Research Seminar in Gender, Work and Family	Liana Sayer	
online	SOCY	SOCY869		10	10	Research Seminar in Military Sociology	Meredith Kleykamp	
online	SOCY	SOCY889		10	10	Research Seminar in Social Stratification	Philip Cohen	
blended	SOCY	SOCY201	TuTh 11:00am 12:15pm	20	20	Introductory Statistics for Sociology	Alan Neustadtl	W 10:00am 11:50am
blended	SOCY	SOCY201	TuTh 11:00am 12:15pm	20	20	Introductory Statistics for Sociology	Alan Neustadtl	W 12:00pm 1:50pm
blended	SOCY	SOCY201	TuTh 11:00am 12:15pm	20	20	Introductory Statistics for Sociology	Alan Neustadtl	W 2:00pm 3:50pm
blended	SOCY	SOCY202	TuTh 2:00pm 3:15pm	20	20	Introduction to Research Methods in Sociology	Wayne Santoro	F 10:00am 11:50am
blended	SOCY	SOCY202	TuTh 2:00pm 3:15pm	20	20	Introduction to Research Methods in Sociology	Wayne Santoro	F 10:00am 11:50am
blended	SOCY	SOCY202	TuTh 2:00pm 3:15pm	20	20	Introduction to Research Methods in Sociology	Wayne Santoro	F 12:00pm 1:50pm
blended	SOCY	SOCY202	TuTh 2:00pm 3:15pm	20	20	Introduction to Research Methods in Sociology	Wayne Santoro	F 12:00pm 1:50pm
blended	SOCY	SOCY445	MW 11:00am 11:50am	60	60	Sex and Love in Modern Society	Liana Sayer	
in person	SPAN	SPAN103	MWF 10:00am 10:50am	25	25	Intensive Elementary Spanish	Instructor: TBA	Tu 10:00am 10:50am
in person	SPAN	SPAN103	MWF 11:00am 11:50am	25	25	Intensive Elementary Spanish	Instructor: TBA	Tu 11:00am 11:50am
in person	SPAN	SPAN103	MWF 1:00pm 1:50pm	25	25	Intensive Elementary Spanish	Instructor: TBA	Tu 1:00pm 1:50pm
in person	SPAN	SPAN103	MWF 2:00pm 2:50pm	25	25	Intensive Elementary Spanish	Instructor: TBA	Tu 2:00pm 2:50pm
in person	SPAN	SPAN203	MWF 10:00am 10:50am	25	25	Intensive Intermediate Spanish	Instructor: TBA	Th 10:00am 10:50am
in person	SPAN	SPAN203	MWF 11:00am 11:50am	25	25	Intensive Intermediate Spanish	Jose Magro	Th 11:00am 11:50am
in person	SPAN	SPAN203	MWF 11:00am 11:50am	25	25	Intensive Intermediate Spanish	Instructor: TBA	Th 11:00am 11:50am
in person	SPAN	SPAN203	MWF 1:00pm 1:50pm	25	25	Intensive Intermediate Spanish	Instructor: TBA	Th 1:00pm 1:50pm
in person	SPAN	SPAN203	MWF 1:00pm 1:50pm	25	25	Intensive Intermediate Spanish	Instructor: TBA	Th 1:00pm 1:50pm
in person	SPAN	SPAN203	MWF 2:00pm 2:50pm	25	25	Intensive Intermediate Spanish	Evelyn Canabal-Torres	Th 2:00pm 2:50pm
in person	SPAN	SPAN204	MWF 11:00am 11:50am	25	25	Spanish Grammar Review	Instructor: TBA	
in person	SPAN	SPAN204	MWF 1:00pm 1:50pm	25	25	Spanish Grammar Review	Instructor: TBA	
in person	SPAN	SPAN204	TuTh 11:00am 12:15pm	25	25	Spanish Grammar Review	Instructor: TBA	
in person	SPAN	SPAN204	TuTh 12:30pm 1:45pm	25	25	Spanish Grammar Review	Instructor: TBA	
in person	SPAN	SPAN206	MWF 10:00am 10:50am	25	25	Spanish for Heritage Speakers I	Instructor: TBA	
in person	SPAN	SPAN207	MWF 10:00am 10:50am	25	25	Reading and Writing in Spanish	Chila Hidalgo	
in person	SPAN	SPAN207	MWF 11:00am 11:50am	25	25	Reading and Writing in Spanish	Chila Hidalgo	
in person	SPAN	SPAN207	MWF 12:00pm 12:50pm	25	25	Reading and Writing in Spanish	Chila Hidalgo	
in person	SPAN	SPAN207	TuTh 9:30am 10:45am	25	25	Reading and Writing in Spanish	Instructor: TBA	
in person	SPAN	SPAN207	TuTh 11:00am 12:15pm	25	25	Reading and Writing in Spanish	Instructor: TBA	
in person	SPAN	SPAN207	MW 6:00pm 7:15pm	20	20	Reading and Writing in Spanish	Ofelia Montelongo Valencia	
in person	SPAN	SPAN234H	MW 3:30pm 4:45pm	5	5	Issues in Latin American Studies I	Francisco Barrenechea	
in person	SPAN	SPAN301	MWF 10:00am 10:50am	20	20	Advanced Grammar and Composition I	Ana Acedo Garcia	
in person	SPAN	SPAN301	MWF 12:00pm 12:50pm	20	20	Advanced Grammar and Composition I	Instructor: TBA	
in person	SPAN	SPAN301	MWF 2:00pm 2:50pm	20	20	Advanced Grammar and Composition I	Ana Acedo Garcia	
in person	SPAN	SPAN301	TuTh 9:30am 10:45am	20	20	Advanced Grammar and Composition I	Instructor: TBA	
in person	SPAN	SPAN301	TuTh 11:00am 12:15pm	20	20	Advanced Grammar and Composition I	Instructor: TBA	
in person	SPAN	SPAN301	TuTh 12:30pm 1:45pm	20	20	Advanced Grammar and Composition I	Instructor: TBA	
in person	SPAN	SPAN303	MWF 10:00am 10:50am	20	20	Approaches to Cultural Materials in the Hispanic World	Chris Lewis	
in person	SPAN	SPAN303	MWF 11:00am 11:50am	20	20	Approaches to Cultural Materials in the Hispanic World	Chris Lewis	
in person	SPAN	SPAN303	MWF 1:00pm 1:50pm	20	20	Approaches to Cultural Materials in the Hispanic World	Instructor: TBA	
in person	SPAN	SPAN303	TuTh 9:30am 10:45am	20	20	Approaches to Cultural Materials in the Hispanic World	Instructor: TBA	
in person	SPAN	SPAN303	TuTh 11:00am 12:15pm	20	20	Approaches to Cultural Materials in the Hispanic World	Instructor: TBA	
in person	SPAN	SPAN303	TuTh 12:30pm 1:45pm	20	20	Approaches to Cultural Materials in the Hispanic World	Instructor: TBA	
in person	SPAN	SPAN303	TuTh 2:00pm 3:15pm	20	20	Approaches to Cultural Materials in the Hispanic World	Instructor: TBA	
in person	SPAN	SPAN306	MWF 11:00am 11:50am	25	25	Spanish for Heritage Speakers II	Evelyn Canabal-Torres	
in person	SPAN	SPAN311	MWF 11:00am 11:50am	20	20	Advanced Communication I	Ana Acedo Garcia	
in person	SPAN	SPAN311	MWF 1:00pm 1:50pm	20	20	Advanced Communication I	Instructor: TBA	
in person	SPAN	SPAN311	TuTh 9:30am 10:45am	20	20	Advanced Communication I	Instructor: TBA	
in person	SPAN	SPAN311	TuTh 11:00am 12:15pm	20	20	Advanced Communication I	Instructor: TBA	
in person	SPAN	SPAN311	TuTh 12:30pm 1:45pm	20	20	Advanced Communication I	Instructor: TBA	
in person	SPAN	SPAN316	MWF 11:00am 11:50am	20	20	Spanish Translation I	Ginette Eldredge	
in person	SPAN	SPAN316	TuTh 12:30pm 1:45pm	20	20	Spanish Translation I	Instructor: TBA	
in person	SPAN	SPAN325	MWF 12:00pm 12:50pm	25	25	Hispanic Linguistics I: Phonetics and Phonology	Ana Acedo Garcia	
in person	SPAN	SPAN331	MWF 1:00pm 1:50pm	25	25	Spanish Culture, Civilization and Literature I: Medieval Times	Hernan De Pinillos	
in person	SPAN	SPAN333	TuTh 2:00pm 3:15pm	25	25	Spanish Culture, Civilization and Literature III: Modern Times	Jose Naharro-Calderon	
in person	SPAN	SPAN361	MWF 10:00am 10:50am	25	25	Latin American Literatures and Cultures I: From Pre-Columbian to Colonial Times	Ginette Eldredge	
in person	SPAN	SPAN361	TuTh 11:00am 12:15pm	25	25	Latin American Literatures and Cultures I: From Pre-Columbian to Colonial Times	Eyda Merediz	
in person	SPAN	SPAN363	MWF 1:00pm 1:50pm	25	25	Latin American Literatures and Cultures III: From Modernism  to Neo-Liberalism	Juan Carlos Quintero-Herencia	
in person	SPAN	SPAN363	TuTh 12:30pm 1:45pm	25	25	Latin American Literatures and Cultures III: From Modernism  to Neo-Liberalism	Saul Sosnowski	
in person	SPAN	SPAN370	MW 2:00pm 3:15pm	25	25	Spanish for Business I	Chila Hidalgo	
in person	SPAN	SPAN370	TuTh 11:00am 12:15pm	25	25	Spanish for Business I	Instructor: TBA	
in person	SPAN	SPAN372	MWF 1:00pm 1:50pm	20	20	Spanish and the Law	Jose Magro	
